week,player_id,player,pos,team,team_name,g,snaps,targets,rec,rec_yds,air_yds,yac,td,adot,racr,wopr,target_pct,air_pct,half_ppr_pts,ppr_pts,std_pts,half_ppr_ppg,ppr_ppg,std_ppg,touches,touches_pg
5,00-0040669,Isaac TeSlaa,WR,DET,Lions,1,21,1,1,12,12,0,1,12.0,1.0,14.23,4.35,11.01,7.7,8.2,7.2,7.7,8.2,7.2,1,1
5,00-0036963,Amon-Ra St. Brown,WR,DET,Lions,1,50,9,8,100,62,59,0,6.8889,1.6129,98.51,39.13,56.88,14.0,18.0,10.0,14.0,18.0,10.0,8,8
5,00-0037240,Jameson Williams,WR,DET,Lions,1,51,1,1,9,7,2,0,7.0,1.2857,11.02,4.35,6.42,1.5,2.0,1.0,1.5,2.0,1.0,2,2
5,00-0038619,Andrei Iosivas,WR,CIN,Bengals,1,54,7,5,82,61,26,0,8.7143,1.3443,38.85,17.5,17.99,10.7,13.2,8.2,10.7,13.2,8.2,5,5
5,00-0036626,Dyami Brown,WR,JAC,Jaguars,1,38,4,2,15,34,6,0,8.5,0.4412,35.39,16.0,16.27,2.5,3.5,1.5,2.5,3.5,1.5,2,2
5,00-0039893,Brian Thomas Jr.,WR,JAC,Jaguars,1,54,6,4,80,92,22,0,15.3333,0.8696,66.81,24.0,44.02,10.0,12.0,8.0,10.0,12.0,8.0,4,4
5,00-0033375,Tim Patrick,WR,JAC,Jaguars,1,5,1,0,0,19,0,0,19.0,0.0,12.36,4.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5,00-0038606,Parker Washington,WR,JAC,Jaguars,1,15,3,2,16,12,10,1,4.0,1.3333,22.02,12.0,5.74,8.6,9.6,7.6,8.6,9.6,7.6,2,2
5,00-0040078,Brashard Smith,RB,KC,Chiefs,1,6,3,3,32,-6,38,0,-2.0,-5.3333,10.19,7.5,-1.52,5.1,6.6,3.6,5.1,6.6,3.6,4,4
5,00-0037746,Brian Robinson,RB,SF,49ers,1,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.2,1.2,1.2,1.2,5,5
5,00-0033280,Christian McCaffrey,RB,SF,49ers,1,76,9,8,82,24,80,1,2.6667,3.4167,36.95,20.45,8.96,23.9,27.9,19.9,23.9,27.9,19.9,30,30
5,00-0039738,Blake Corum,RB,LA,Rams,1,6,2,0,0,15,0,0,7.5,0.0,8.51,4.35,2.84,1.3,1.3,1.3,1.3,1.3,1.3,1,1
5,00-0036849,Tutu Atwell,WR,LA,Rams,1,45,4,2,72,117,1,0,29.25,0.6154,28.55,8.7,22.16,8.2,9.2,7.2,8.2,9.2,7.2,2,2
5,00-0031381,Davante Adams,WR,LA,Rams,1,58,11,5,88,171,18,0,15.5455,0.5146,58.54,23.91,32.39,11.3,13.8,8.8,11.3,13.8,8.8,5,5
5,00-0039075,Puka Nacua,WR,LA,Rams,1,63,12,10,85,121,44,1,10.0833,0.7025,55.17,26.09,22.92,19.5,24.5,14.5,19.5,24.5,14.5,10,10
5,00-0039751,Jordan Whittington,WR,LA,Rams,1,27,3,2,33,24,12,0,8.0,1.375,12.96,6.52,4.55,4.3,5.3,3.3,4.3,5.3,3.3,2,2
5,00-0037840,Kyren Williams,RB,LA,Rams,1,62,10,8,66,36,36,2,3.6,1.8333,37.38,21.74,6.82,29.1,33.1,25.1,29.1,33.1,25.1,22,22
5,00-0033307,Kendrick Bourne,WR,SF,49ers,1,70,11,10,142,90,56,0,8.1818,1.5778,61.01,25.0,33.58,19.2,24.2,14.2,19.2,24.2,14.2,10,10
5,00-0034272,Marquez Valdes-Scantling,WR,SF,49ers,1,46,3,1,9,28,0,0,9.3333,0.3214,17.54,6.82,10.45,1.4,1.9,0.9,1.4,1.9,0.9,1,1
5,00-0038090,Skyy Moore,WR,SF,49ers,1,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,1,1
5,00-0032775,Demarcus Robinson,WR,SF,49ers,1,73,7,3,39,90,6,0,12.8571,0.4333,47.37,15.91,33.58,5.4,6.9,3.9,5.4,6.9,3.9,3,3
5,00-0034867,Malik Turner,WR,SF,49ers,1,6,1,0,0,-5,0,0,-5.0,0.0,2.1,2.27,-1.87,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5,00-0036265,AJ Dillon,RB,PHI,Eagles,1,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.2,1.2,1.2,1.2,2,2
5,00-0035676,A.J. Brown,WR,PHI,Eagles,1,57,8,5,43,83,14,0,10.375,0.5181,47.25,21.62,21.17,6.8,9.3,4.3,6.8,9.3,4.3,5,5
5,00-0034844,Saquon Barkley,RB,PHI,Eagles,1,44,3,3,58,31,27,1,10.3333,1.871,17.7,8.11,7.91,16.3,17.8,14.8,16.3,17.8,14.8,9,9
5,00-0037741,Jahan Dotson,WR,PHI,Eagles,1,44,3,1,24,97,3,0,32.3333,0.2474,29.48,8.11,24.74,2.9,3.4,2.4,2.9,3.4,2.4,1,1
5,00-0039746,Will Shipley,RB,PHI,Eagles,1,8,2,1,4,-10,8,0,-5.0,-0.4,6.32,5.41,-2.55,0.9,1.4,0.4,0.9,1.4,0.4,2,2
5,00-0036912,DeVonta Smith,WR,PHI,Eagles,1,60,10,8,114,88,40,0,8.8,1.2955,56.25,27.03,22.45,15.4,19.4,11.4,15.4,19.4,11.4,8,8
5,00-0040730,RJ Harvey,RB,DEN,Broncos,1,15,3,3,18,6,12,0,2.0,3.0,13.76,8.33,1.8,4.5,6.0,3.0,4.5,6.0,3.0,7,7
5,00-0039868,Troy Franklin,WR,DEN,Broncos,1,44,5,3,35,66,8,0,13.2,0.5303,34.67,13.89,19.76,5.0,6.5,3.5,5.0,6.5,3.5,3,3
5,00-0036158,J.K. Dobbins,RB,DEN,Broncos,1,39,1,1,5,-3,8,0,-3.0,-1.6667,3.54,2.78,-0.9,14.9,15.4,14.4,14.9,15.4,14.4,21,21
5,00-0038976,Marvin Mims Jr.,WR,DEN,Broncos,1,27,5,2,10,85,3,0,17.0,0.1176,38.65,13.89,25.45,2.9,3.9,1.9,2.9,3.9,1.9,3,3
5,00-0034487,Trent Sherfield,WR,DEN,Broncos,1,16,2,1,15,38,9,0,19.0,0.3947,16.3,5.56,11.38,2.0,2.5,1.5,2.0,2.5,1.5,1,1
5,00-0034348,Courtland Sutton,WR,DEN,Broncos,1,70,10,8,99,107,34,0,10.7,0.9252,64.09,27.78,32.04,13.9,17.9,9.9,13.9,17.9,9.9,8,8
5,00-0037085,Tyler Badie,RB,DEN,Broncos,1,19,2,1,16,-2,22,0,-1.0,-8.0,7.91,5.56,-0.6,2.1,2.6,1.6,2.1,2.6,1.6,1,1
