week,player_id,player,pos,team,team_name,g,snaps,targets,rec,rec_yds,air_yds,yac,td,adot,racr,wopr,target_pct,air_pct,half_ppr_pts,ppr_pts,std_pts,half_ppr_ppg,ppr_ppg,std_ppg,touches,touches_pg
2,00-0040648,Tory Horton,WR,SEA,Seahawks,1,26,4,2,32,79,2,1,19.75,0.4051,42.39,13.33,31.98,10.2,11.2,9.2,10.2,11.2,9.2,2,2
2,00-0039739,Roman Wilson,WR,PIT,Steelers,1,22,2,1,7,23,0,0,11.5,0.3043,17.65,6.45,11.39,1.2,1.7,0.7,1.2,1.7,0.7,1,1
2,00-0040705,Chimere Dike,WR,TEN,Titans,1,28,5,2,-1,38,4,0,7.6,-0.0263,36.92,16.13,18.18,1.8,2.8,0.8,1.8,2.8,0.8,4,4
2,00-0040170,Elic Ayomanor,WR,TEN,Titans,1,48,6,4,56,69,9,1,11.5,0.8116,52.14,19.35,33.01,13.6,15.6,11.6,13.6,15.6,11.6,4,4
2,00-0032211,Tyler Lockett,WR,TEN,Titans,1,32,3,2,9,11,7,0,3.6667,0.8182,18.2,9.68,5.26,1.9,2.9,0.9,1.9,2.9,0.9,2,2
2,00-0035261,Tony Pollard,RB,TEN,Titans,1,59,1,0,0,-3,0,0,-3.0,0.0,3.83,3.23,-1.44,9.2,9.2,9.2,9.2,9.2,9.2,20,20
2,00-0034837,Calvin Ridley,WR,TEN,Titans,1,57,6,3,57,71,26,0,11.8333,0.8028,52.81,19.35,33.97,7.2,8.7,5.7,7.2,8.7,5.7,3,3
2,00-0039738,Blake Corum,RB,LA,Rams,1,18,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,10.4,10.4,10.4,10.4,10.4,10.4,5,5
2,00-0036849,Tutu Atwell,WR,LA,Rams,1,26,1,0,0,11,0,0,11.0,0.0,7.72,3.13,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,00-0031381,Davante Adams,WR,LA,Rams,1,49,13,6,106,138,31,1,10.6154,0.7681,98.97,40.63,54.33,19.6,22.6,16.6,19.6,22.6,16.6,6,6
2,00-0039075,Puka Nacua,WR,LA,Rams,1,42,9,8,91,68,37,0,7.5556,1.3382,60.93,28.13,26.77,23.6,27.6,19.6,23.6,27.6,19.6,9,9
2,00-0039751,Jordan Whittington,WR,LA,Rams,1,39,2,2,42,29,13,0,14.5,1.4483,17.37,6.25,11.42,5.2,6.2,4.2,5.2,6.2,4.2,2,2
2,00-0037840,Kyren Williams,RB,LA,Rams,1,43,2,2,14,7,7,0,3.5,2.0,11.3,6.25,2.76,9.0,10.0,8.0,9.0,10.0,8.0,19,19
2,00-0036415,Van Jefferson,WR,TEN,Titans,1,17,2,2,10,9,1,0,4.5,1.1111,12.69,6.45,4.31,2.0,3.0,1.0,2.0,3.0,1.0,2,2
2,00-0036158,J.K. Dobbins,RB,DEN,Broncos,1,26,2,1,9,0,9,0,0.0,,10.0,6.67,0.0,15.0,15.5,14.5,15.0,15.5,14.5,15,15
2,00-0038976,Marvin Mims Jr.,WR,DEN,Broncos,1,21,2,2,24,18,6,1,9.0,1.3333,18.57,6.67,12.24,9.4,10.4,8.4,9.4,10.4,8.4,2,2
2,00-0034487,Trent Sherfield,WR,DEN,Broncos,1,22,1,1,3,3,0,0,3.0,1.0,6.43,3.33,2.04,0.8,1.3,0.3,0.8,1.3,0.3,1,1
2,00-0034348,Courtland Sutton,WR,DEN,Broncos,1,45,4,1,6,47,0,0,11.75,0.1277,42.38,13.33,31.97,1.1,1.6,0.6,1.1,1.6,0.6,1,1
2,00-0037085,Tyler Badie,RB,DEN,Broncos,1,13,2,2,19,-10,29,0,-5.0,-1.9,5.24,6.67,-6.8,3.2,4.2,2.2,3.2,4.2,2.2,3,3
2,00-0040134,Pat Bryant,WR,DEN,Broncos,1,14,3,2,18,8,10,0,2.6667,2.25,18.81,10.0,5.44,2.8,3.8,1.8,2.8,3.8,1.8,2,2
2,00-0036265,AJ Dillon,RB,PHI,Eagles,1,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,1.9,1.9,1.9,1.9,3,3
2,00-0035676,A.J. Brown,WR,PHI,Eagles,1,58,8,5,27,59,5,0,7.375,0.4576,83.45,38.1,37.58,5.2,7.7,2.7,5.2,7.7,2.7,5,5
2,00-0034844,Saquon Barkley,RB,PHI,Eagles,1,50,2,2,6,-9,15,0,-4.5,-0.6667,10.27,9.52,-5.73,16.4,17.4,15.4,16.4,17.4,15.4,24,24
2,00-0037741,Jahan Dotson,WR,PHI,Eagles,1,22,1,1,4,-6,10,0,-6.0,-0.6667,4.47,4.76,-3.82,0.9,1.4,0.4,0.9,1.4,0.4,1,1
2,00-0036912,DeVonta Smith,WR,PHI,Eagles,1,45,6,4,53,104,19,0,17.3333,0.5096,89.23,28.57,66.24,7.3,9.3,5.3,7.3,9.3,5.3,4,4
2,00-0037197,Isiah Pacheco,RB,KC,Chiefs,1,35,2,1,7,-4,7,0,-2.0,-1.75,9.44,6.9,-1.29,3.4,3.9,2.9,3.4,3.9,2.9,11,11
2,00-0033923,Kareem Hunt,RB,KC,Chiefs,1,24,1,1,3,-3,6,0,-3.0,-1.0,4.49,3.45,-0.97,3.9,4.4,3.4,3.9,4.4,3.4,9,9
2,00-0033857,JuJu Smith-Schuster,WR,KC,Chiefs,1,42,3,1,5,19,0,0,6.3333,0.2632,19.82,10.34,6.15,1.0,1.5,0.5,1.0,1.5,0.5,1,1
2,00-0038104,Tyquan Thornton,WR,KC,Chiefs,1,45,5,2,59,169,4,1,33.8,0.3491,64.15,17.24,54.69,12.9,13.9,11.9,12.9,13.9,11.9,2,2
2,00-0035662,Marquise Brown,WR,KC,Chiefs,1,45,5,5,30,22,8,0,4.4,1.3636,30.85,17.24,7.12,5.5,8.0,3.0,5.5,8.0,3.0,5,5
2,00-0037614,John Metchie III,WR,PHI,Eagles,1,7,1,1,0,-3,3,0,-3.0,0.0,5.81,4.76,-1.91,0.5,1.0,0.0,0.5,1.0,0.0,1,1
2,00-0038519,Nikko Remigio,WR,KC,Chiefs,1,2,1,1,21,18,3,0,18.0,1.1667,9.25,3.45,5.83,2.6,3.1,2.1,2.6,3.1,2.1,1,1
2,00-0040078,Brashard Smith,RB,KC,Chiefs,1,5,1,0,0,0,0,0,0.0,0.0,5.17,3.45,0.0,0.2,0.2,0.2,0.2,0.2,0.2,1,1
2,00-0040122,Ashton Jeanty,RB,LV,Raiders,1,39,4,3,1,-27,20,0,-6.75,-0.037,7.46,9.3,-9.28,5.9,7.4,4.4,5.9,7.4,4.4,14,14
2,00-0034960,Jakobi Meyers,WR,LV,Raiders,1,65,12,6,68,101,48,0,8.4167,0.6733,66.16,27.91,34.71,9.8,12.8,6.8,9.8,12.8,6.8,6,6
2,00-0040581,Dont'e Thornton Jr.,WR,LV,Raiders,1,57,4,1,20,105,16,0,26.25,0.1905,39.21,9.3,36.08,2.5,3.0,2.0,2.5,3.0,2.0,1,1
2,00-0038563,Tre Tucker,WR,LV,Raiders,1,64,8,3,12,60,8,0,7.5,0.2,42.34,18.6,20.62,3.4,4.9,1.9,3.4,4.9,1.9,4,4
2,00-0038040,Zamir White,RB,LV,Raiders,1,21,3,2,15,-3,14,0,-1.0,-5.0,9.74,6.98,-1.03,2.3,3.3,1.3,2.3,3.3,1.3,4,4
2,00-0039407,Dylan Laube,RB,LV,Raiders,1,12,2,2,17,-3,20,0,-1.5,-5.6667,6.26,4.65,-1.03,2.7,3.7,1.7,2.7,3.7,1.7,2,2
2,00-0038618,Xavier Hutchinson,WR,HOU,Texans,1,28,3,2,29,33,10,0,11.0,0.8788,32.69,13.04,18.75,3.9,4.9,2.9,3.9,4.9,2.9,2,2
2,00-0040583,Woody Marks,RB,HOU,Texans,1,13,1,1,37,5,32,0,5.0,7.4,8.51,4.35,2.84,5.6,6.1,5.1,5.6,6.1,5.1,4,4
2,00-0034386,Justin Watson,WR,HOU,Texans,1,20,2,1,3,19,1,0,9.5,0.1579,20.6,8.7,10.8,0.8,1.3,0.3,0.8,1.3,0.3,1,1
2,00-0033591,Noah Brown,WR,WAS,Commanders,1,27,4,1,9,62,3,0,15.5,0.1452,30.12,10.0,21.6,1.4,1.9,0.9,1.4,1.9,0.9,1,1
2,00-0040242,Jacory Croskey-Merritt,RB,WAS,Commanders,1,15,1,0,0,6,0,0,6.0,0.0,5.21,2.5,2.09,1.7,1.7,1.7,1.7,1.7,1.7,4,4
2,00-0033699,Austin Ekeler,RB,WAS,Commanders,1,36,4,2,7,19,11,0,4.75,0.3684,19.63,10.0,6.62,3.4,4.4,2.4,3.4,4.4,2.4,10,10
2,00-0040164,Jaylin Lane,WR,WAS,Commanders,1,0,4,1,2,16,0,0,4.0,0.125,18.9,10.0,5.57,0.7,1.2,0.2,0.7,1.2,0.2,1,1
2,00-0035659,Terry McLaurin,WR,WAS,Commanders,1,63,9,5,48,110,12,0,12.2222,0.4364,60.58,22.5,38.33,7.3,9.8,4.8,7.3,9.8,4.8,5,5
2,00-0035719,Deebo Samuel Sr.,WR,WAS,Commanders,1,61,8,7,44,5,56,1,0.625,8.8,31.22,20.0,1.74,13.9,17.4,10.4,13.9,17.4,10.4,7,7
2,00-0040667,Matthew Golden,WR,GB,Packers,1,40,2,0,0,81,0,0,40.5,0.0,25.39,7.41,20.4,1.5,1.5,1.5,1.5,1.5,1.5,2,2
2,00-0038685,Chris Brooks,RB,GB,Packers,1,13,4,3,27,-11,36,0,-2.75,-2.4545,20.28,14.81,-2.77,4.2,5.7,2.7,4.2,5.7,2.7,3,3
2,00-0035700,Josh Jacobs,RB,GB,Packers,1,53,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,14.4,14.4,14.4,14.4,14.4,14.4,23,23
2,00-0037816,Romeo Doubs,WR,GB,Packers,1,50,5,3,28,85,15,1,17.0,0.3294,42.77,18.52,21.41,10.3,11.8,8.8,10.3,11.8,8.8,3,3
2,00-0038393,Dontayvion Wicks,WR,GB,Packers,1,37,6,4,44,124,0,0,20.6667,0.3548,55.2,22.22,31.23,6.4,8.4,4.4,6.4,8.4,4.4,4,4
2,00-0040009,Savion Williams,WR,GB,Packers,1,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,2.4,2.4,2.4,2.4,2,2
2,00-0038465,Malik Heath,WR,GB,Packers,1,22,1,1,37,37,0,0,37.0,1.0,12.08,3.7,9.32,4.2,4.7,3.7,4.2,4.7,3.7,1,1
2,00-0039355,Luke McCaffrey,WR,WAS,Commanders,1,16,1,1,19,17,2,0,17.0,1.1176,7.9,2.5,5.92,2.4,2.9,1.9,2.4,2.9,1.9,1,1
