week,player_id,player,pos,team,team_name,g,snaps,targets,rec,rec_yds,air_yds,yac,td,adot,racr,wopr,target_pct,air_pct,half_ppr_pts,ppr_pts,std_pts,half_ppr_ppg,ppr_ppg,std_ppg,touches,touches_pg
6,00-0038542,Bijan Robinson,RB,ATL,Falcons,1,52,8,6,68,23,51,0,2.875,2.9565,45.8,25.81,10.13,32.8,35.8,29.8,32.8,35.8,29.8,25,25
6,00-0039394,Casey Washington,WR,ATL,Falcons,1,56,2,0,0,36,0,0,18.0,0.0,20.78,6.45,15.86,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6,00-0039901,Keon Coleman,WR,BUF,Bills,1,49,6,3,22,48,-2,0,8.0,0.4583,46.32,23.08,16.72,3.7,5.2,2.2,3.7,5.2,2.2,3,3
6,00-0037248,James Cook,RB,BUF,Bills,1,30,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.7,8.7,8.7,8.7,8.7,8.7,17,17
6,00-0039875,Ray Davis,RB,BUF,Bills,1,2,2,2,19,2,17,1,1.0,9.5,12.03,7.69,0.7,8.9,9.9,7.9,8.9,9.9,7.9,2,2
6,00-0035537,Ty Johnson,RB,BUF,Bills,1,24,2,1,0,4,4,0,2.0,0.0,12.51,7.69,1.39,1.0,1.5,0.5,1.0,1.5,0.5,2,2
6,00-0036980,Elijah Moore,WR,BUF,Bills,1,14,2,0,0,29,0,0,14.5,0.0,18.61,7.69,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6,00-0036988,Josh Palmer,WR,BUF,Bills,1,6,2,2,60,55,5,0,27.5,1.0909,24.95,7.69,19.16,7.0,8.0,6.0,7.0,8.0,6.0,2,2
6,00-0037261,Khalil Shakir,WR,BUF,Bills,1,34,5,3,33,51,16,0,10.2,0.6471,41.29,19.23,17.77,4.8,6.3,3.3,4.8,6.3,3.3,3,3
6,00-0038679,Tyrell Shavers,WR,BUF,Bills,1,28,5,3,27,66,5,0,13.2,0.4091,44.94,19.23,23.0,4.2,5.7,2.7,4.2,5.7,2.7,3,3
6,00-0040242,Jacory Croskey-Merritt,RB,WAS,Commanders,1,43,1,1,7,5,2,0,5.0,1.4,8.22,4.17,2.81,7.3,7.8,6.8,7.3,7.8,6.8,18,18
6,00-0040164,Jaylin Lane,WR,WAS,Commanders,1,27,2,1,37,31,10,0,15.5,1.1935,24.69,8.33,17.42,4.9,5.4,4.4,4.9,5.4,4.4,2,2
6,00-0033955,Jeremy McNichols,RB,WAS,Commanders,1,21,4,3,30,10,24,0,2.5,3.0,28.93,16.67,5.62,5.0,6.5,3.5,5.0,6.5,3.5,5,5
6,00-0035719,Deebo Samuel Sr.,WR,WAS,Commanders,1,47,5,4,15,24,10,0,4.8,0.625,40.69,20.83,13.48,3.4,5.4,1.4,3.4,5.4,1.4,5,5
6,00-0032398,Chris Moore,WR,WAS,Commanders,1,44,5,3,46,56,0,1,11.2,0.8214,53.27,20.83,31.46,12.1,13.6,10.6,12.1,13.6,10.6,3,3
6,00-0040236,Kyle Monangai,RB,CHI,Bears,1,22,1,1,25,-4,29,0,-4.0,-6.25,4.03,3.45,-1.63,4.9,5.4,4.4,4.9,5.4,4.4,6,6
6,00-0040735,Luther Burden III,WR,CHI,Bears,1,15,4,4,51,15,36,0,3.75,3.4,24.96,13.79,6.1,7.1,9.1,5.1,7.1,9.1,5.1,4,4
6,00-0034827,DJ Moore,WR,CHI,Bears,1,60,5,3,42,53,24,0,10.6,0.7925,40.94,17.24,21.54,6.7,8.2,5.2,6.7,8.2,5.2,5,5
6,00-0039919,Rome Odunze,WR,CHI,Bears,1,62,5,2,32,98,23,0,19.6,0.3265,53.75,17.24,39.84,4.2,5.2,3.2,4.2,5.2,3.2,2,2
6,00-0036275,D'Andre Swift,RB,CHI,Bears,1,36,3,2,67,-6,68,1,-2.0,-11.1667,13.81,10.34,-2.44,24.5,25.5,23.5,24.5,25.5,23.5,16,16
6,00-0035208,Olamide Zaccheaus,WR,CHI,Bears,1,54,6,2,24,53,9,0,8.8333,0.4528,46.12,20.69,21.54,3.8,4.8,2.8,3.8,4.8,2.8,3,3
6,00-0039355,Luke McCaffrey,WR,WAS,Commanders,1,25,1,1,33,20,13,1,20.0,1.65,14.12,4.17,11.24,9.8,10.3,9.3,9.8,10.3,9.3,1,1
6,00-0039021,Roschon Johnson,RB,CHI,Bears,1,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,0.6,1,1
6,00-0036265,AJ Dillon,RB,PHI,Eagles,1,8,2,2,18,9,9,0,4.5,2.0,11.49,6.25,3.02,3.0,4.0,2.0,3.0,4.0,2.0,3,3
6,00-0035676,A.J. Brown,WR,PHI,Eagles,1,55,9,6,80,109,12,0,12.1111,0.7339,67.79,28.13,36.58,11.0,14.0,8.0,11.0,14.0,8.0,6,6
6,00-0034844,Saquon Barkley,RB,PHI,Eagles,1,46,3,2,9,-2,14,0,-0.6667,-4.5,13.59,9.38,-0.67,7.7,8.7,6.7,7.7,8.7,6.7,14,14
6,00-0037741,Jahan Dotson,WR,PHI,Eagles,1,43,2,1,17,18,5,0,9.0,0.9444,13.6,6.25,6.04,2.2,2.7,1.7,2.2,2.7,1.7,1,1
6,00-0036912,DeVonta Smith,WR,PHI,Eagles,1,55,5,4,49,57,31,0,11.4,0.8596,36.83,15.63,19.13,6.9,8.9,4.9,6.9,8.9,4.9,4,4
6,00-0040715,Cam Skattebo,RB,NYG,Giants,1,49,2,2,12,0,12,0,0.0,,11.54,7.69,0.0,30.0,31.0,29.0,30.0,31.0,29.0,21,21
6,00-0038117,Wan'Dale Robinson,WR,NYG,Giants,1,67,7,6,84,49,48,1,7.0,1.7143,54.74,26.92,20.5,17.4,20.4,14.4,17.4,20.4,14.4,6,6
6,00-0035250,Devin Singletary,RB,NYG,Giants,1,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3
6,00-0039384,Tyrone Tracy Jr.,RB,NYG,Giants,1,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,0.6,4,4
6,00-0038938,Jalin Hyatt,WR,NYG,Giants,1,29,5,3,17,33,2,0,6.6,0.5152,38.51,19.23,13.81,3.2,4.7,1.7,3.2,4.7,1.7,3,3
6,00-0035406,Lil'Jordan Humphrey,WR,NYG,Giants,1,53,8,4,55,118,2,0,14.75,0.4661,80.71,30.77,49.37,7.5,9.5,5.5,7.5,9.5,5.5,4,4
