week,player_id,player,pos,team,team_name,g,snaps,targets,rec,rec_yds,air_yds,yac,td,adot,racr,wopr,target_pct,air_pct,half_ppr_pts,ppr_pts,std_pts,half_ppr_ppg,ppr_ppg,std_ppg,touches,touches_pg
4,00-0032211,Tyler Lockett,WR,TEN,Titans,1,36,4,0,0,33,0,0,8.25,0.0,37.93,17.39,16.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4,00-0035261,Tony Pollard,RB,TEN,Titans,1,43,3,3,12,-9,21,0,-3.0,-1.3333,16.33,13.04,-4.62,9.1,10.6,7.6,9.1,10.6,7.6,17,17
4,00-0034837,Calvin Ridley,WR,TEN,Titans,1,27,3,2,30,34,11,0,11.3333,0.8824,31.77,13.04,17.44,4.0,5.0,3.0,4.0,5.0,3.0,2,2
4,00-0040130,Jayden Higgins,WR,HOU,Texans,1,31,1,1,24,24,0,1,24.0,1.0,14.59,3.57,13.19,8.9,9.4,8.4,8.9,9.4,8.4,1,1
4,00-0036554,Nico Collins,WR,HOU,Texans,1,61,6,4,79,71,34,0,11.8333,1.1127,59.45,21.43,39.01,9.9,11.9,7.9,9.9,11.9,7.9,4,4
4,00-0034791,Nick Chubb,RB,HOU,Texans,1,30,2,2,15,9,6,0,4.5,1.6667,14.18,7.14,4.95,7.2,8.2,6.2,7.2,8.2,6.2,15,15
4,00-0038618,Xavier Hutchinson,WR,HOU,Texans,1,48,3,2,17,13,6,0,4.3333,1.3077,21.07,10.71,7.14,2.7,3.7,1.7,2.7,3.7,1.7,2,2
4,00-0040583,Woody Marks,RB,HOU,Texans,1,40,5,4,50,7,42,1,1.4,7.1429,29.48,17.86,3.85,25.9,27.9,23.9,25.9,27.9,23.9,21,21
4,00-0040138,Jaylin Noel,WR,HOU,Texans,1,17,1,1,-2,-9,7,0,-9.0,0.2222,1.9,3.57,-4.95,0.5,1.0,0.0,0.5,1.0,0.0,2,2
4,00-0036415,Van Jefferson,WR,TEN,Titans,1,19,1,1,6,5,1,0,5.0,1.2,8.32,4.35,2.56,1.1,1.6,0.6,1.1,1.6,0.6,1,1
